Month,Industry,Sector_Type,Number_of_Agreements,Number_of_Employees,Duration_Months_Avg,First_Year_Pct_Adjustment_Avg,Annual_Pct_Adjustment_Avg,Extraction_Date
Transportation,Q4 2023,Public Sector,3,3497,64.5,1.9,3.0,2025-10-21
Transportation,Q1 2024,All Sectors,1,2100,60.0,8.2,5.4,2025-10-21
Transportation,Q1 2024,Private Sector,1,2100,60.0,8.2,5.4,2025-10-21
Transportation,Q2 2024,All Sectors,3,15250,37.1,4.4,4.0,2025-10-21
Transportation,Q2 2024,Private Sector,2,3750,40.5,3.1,3.1,2025-10-21
Transportation,Q2 2024,Public Sector,1,11500,36.0,4.8,4.3,2025-10-21
Transportation,Q3 2024,All Sectors,3,1857,47.7,9.7,4.3,2025-10-21
Transportation,Q3 2024,Private Sector,2,1205,54.0,12.7,4.8,2025-10-21
Transportation,Q3 2024,Public Sector,1,652,36.0,4.0,3.3,2025-10-21
Transportation,Q4 2024,All Sectors,4,4994,45.1,3.9,3.1,2025-10-21
Transportation,Q4 2024,Private Sector,4,4994,45.1,3.9,3.1,2025-10-21
Transportation,Q1 2025,All Sectors,5,8457,41.3,4.5,3.7,2025-10-21
Transportation,Q1 2025,Private Sector,4,5057,44.9,5.5,4.0,2025-10-21
Transportation,Q1 2025,Public Sector,1,3400,36.0,3.0,3.2,2025-10-21
Transportation,Q2 2025,All Sectors,1,733,48.0,5.0,4.5,2025-10-21
Transportation,Q2 2025,Private Sector,1,733,48.0,5.0,4.5,2025-10-21
Information and culture,Q3 2022,All Sectors,6,10870,47.6,2.4,2.2,2025-10-21
Information and culture,Q3 2022,Private Sector,3,6690,50.8,3.1,2.6,2025-10-21
Information and culture,Q3 2022,Public Sector,3,4180,42.5,1.3,1.5,2025-10-21
Information and culture,Q4 2022,All Sectors,1,600,36.0,2.0,2.0,2025-10-21
Information and culture,Q4 2022,Private Sector,1,600,36.0,2.0,2.0,2025-10-21
Information and culture,Q1 2023,All Sectors,1,6918,63.0,0.0,2.2,2025-10-21
Information and culture,Q1 2023,Private Sector,1,6918,63.0,0.0,2.2,2025-10-21
Information and culture,Q2 2023,All Sectors,1,2160,48.1,3.2,3.2,2025-10-21
Information and culture,Q2 2023,Private Sector,1,2160,48.1,3.2,3.2,2025-10-21
Information and culture,Q3 2023,All Sectors,2,1883,46.8,5.5,2.6,2025-10-21
Information and culture,Q3 2023,Private Sector,2,1883,46.8,5.5,2.6,2025-10-21
Information and culture,Q1 2024,All Sectors,3,6400,39.1,3.3,1.8,2025-10-21
Information and culture,Q1 2024,Private Sector,2,1800,47.2,2.9,2.2,2025-10-21
Information and culture,Q1 2024,Public Sector,1,4600,36.0,3.5,1.7,2025-10-21
Information and culture,Q2 2024,All Sectors,3,2205,45.4,2.8,2.4,2025-10-21
Information and culture,Q2 2024,Private Sector,2,1520,44.1,4.0,2.9,2025-10-21
Information and culture,Q2 2024,Public Sector,1,685,48.3,0.0,1.5,2025-10-21
Finance and professional services,Q3 2022,All Sectors,4,18860,57.6,1.7,2.0,2025-10-21
Finance and professional services,Q3 2022,Private Sector,1,16000,60.0,1.8,2.2,2025-10-21
Finance and professional services,Q3 2022,Public Sector,3,2860,44.1,0.8,1.1,2025-10-21
Finance and professional services,Q1 2023,All Sectors,1,635,36.0,4.5,4.2,2025-10-21
Finance and professional services,Q1 2023,Private Sector,1,635,36.0,4.5,4.2,2025-10-21
Finance and professional services,Q2 2023,All Sectors,3,2984,47.8,7.5,4.4,2025-10-21
Finance and professional services,Q2 2023,Private Sector,3,2984,47.8,7.5,4.4,2025-10-21
Finance and professional services,Q1 2024,All Sectors,1,900,12.0,0.0,0.0,2025-10-21
Finance and professional services,Q1 2024,Private Sector,1,900,12.0,0.0,0.0,2025-10-21
Finance and professional services,Q2 2024,All Sectors,1,8510,12.0,5.0,5.0,2025-10-21
Finance and professional services,Q2 2024,Private Sector,1,8510,12.0,5.0,5.0,2025-10-21
Finance and professional services,Q3 2024,All Sectors,3,7990,31.8,4.5,2.8,2025-10-21
Finance and professional services,Q3 2024,Private Sector,3,7990,31.8,4.5,2.8,2025-10-21
Finance and professional services,Q4 2024,All Sectors,2,7315,68.6,0.7,3.5,2025-10-21
Finance and professional services,Q4 2024,Private Sector,1,6295,72.0,0.0,3.6,2025-10-21
Finance and professional services,Q4 2024,Public Sector,1,1020,48.0,4.8,3.1,2025-10-21
Finance and professional services,Q2 2025,All Sectors,1,1550,36.0,4.2,4.6,2025-10-21
Finance and professional services,Q2 2025,Private Sector,1,1550,36.0,4.2,4.6,2025-10-21
"Education, health, and social services",Q3 2022,All Sectors,13,95502,48.6,0.5,1.1,2025-10-21
"Education, health, and social services",Q3 2022,Public Sector,13,95502,48.6,0.5,1.1,2025-10-21
"Education, health, and social services",Q4 2022,All Sectors,21,197159,38.2,4.1,3.8,2025-10-21
"Education, health, and social services",Q4 2022,Private Sector,1,7370,48.0,4.1,3.9,2025-10-21
"Education, health, and social services",Q4 2022,Public Sector,20,189789,37.8,4.1,3.8,2025-10-21
"Education, health, and social services",Q1 2023,All Sectors,12,22421,45.3,3.9,3.6,2025-10-21
"Education, health, and social services",Q1 2023,Public Sector,12,22421,45.3,3.9,3.6,2025-10-21
"Education, health, and social services",Q2 2023,All Sectors,20,81194,37.4,1.7,2.2,2025-10-21
"Education, health, and social services",Q2 2023,Public Sector,20,81194,37.4,1.7,2.2,2025-10-21
"Education, health, and social services",Q3 2023,All Sectors,16,101311,33.6,6.2,4.6,2025-10-21
"Education, health, and social services",Q3 2023,Private Sector,2,1135,34.2,0.0,0.6,2025-10-21
"Education, health, and social services",Q3 2023,Public Sector,14,100176,33.6,6.3,4.7,2025-10-21
"Education, health, and social services",Q4 2023,All Sectors,13,110141,50.6,2.8,2.6,2025-10-21
"Education, health, and social services",Q4 2023,Private Sector,3,9836,70.1,1.4,1.6,2025-10-21
"Education, health, and social services",Q4 2023,Public Sector,10,100305,48.7,3.0,2.7,2025-10-21
"Education, health, and social services",Q1 2024,All Sectors,19,144591,46.4,2.8,2.5,2025-10-21
"Education, health, and social services",Q1 2024,Private Sector,2,11871,43.5,0.6,1.3,2025-10-21
"Education, health, and social services",Q1 2024,Public Sector,17,132720,46.6,3.0,2.6,2025-10-21
"Education, health, and social services",Q2 2024,All Sectors,37,586903,55.8,5.5,3.5,2025-10-21
"Education, health, and social services",Q2 2024,Public Sector,37,586903,55.8,5.5,3.5,2025-10-21
"Education, health, and social services",Q3 2024,All Sectors,10,35326,41.8,2.8,3.0,2025-10-21
"Education, health, and social services",Q3 2024,Public Sector,10,35326,41.8,2.8,3.0,2025-10-21
"Education, health, and social services",Q4 2024,All Sectors,10,137386,52.3,5.0,3.7,2025-10-21
"Education, health, and social services",Q4 2024,Private Sector,1,6696,48.0,3.5,3.1,2025-10-21
"Education, health, and social services",Q4 2024,Public Sector,9,130690,52.5,5.1,3.7,2025-10-21
"Education, health, and social services",Q1 2025,All Sectors,8,13512,48.2,2.6,2.9,2025-10-21
"Education, health, and social services",Q1 2025,Private Sector,1,1404,72.0,0.0,1.8,2025-10-21
"Education, health, and social services",Q1 2025,Public Sector,7,12108,45.4,2.9,3.1,2025-10-21
"Education, health, and social services",Q2 2025,All Sectors,9,58878,44.0,3.4,3.2,2025-10-21
"Education, health, and social services",Q2 2025,Public Sector,9,58878,44.0,3.4,3.2,2025-10-21
Entertainment and hospitality,Q3 2022,All Sectors,1,800,48.0,8.6,4.4,2025-10-21
Entertainment and hospitality,Q3 2022,Private Sector,1,800,48.0,8.6,4.4,2025-10-21
Entertainment and hospitality,Q3 2024,All Sectors,1,750,36.0,5.0,3.7,2025-10-21
Entertainment and hospitality,Q3 2024,Private Sector,1,750,36.0,5.0,3.7,2025-10-21
Entertainment and hospitality,Q4 2024,All Sectors,1,561,24.0,10.0,6.9,2025-10-21
Entertainment and hospitality,Q4 2024,Private Sector,1,561,24.0,10.0,6.9,2025-10-21
Entertainment and hospitality,Q2 2025,All Sectors,1,1606,24.0,10.8,10.2,2025-10-21
Entertainment and hospitality,Q2 2025,Private Sector,1,1606,24.0,10.8,10.2,2025-10-21
Public administration,Q3 2022,All Sectors,5,47713,40.5,2.2,1.9,2025-10-21
Public administration,Q3 2022,Public Sector,5,47713,40.5,2.2,1.9,2025-10-21
Public administration,Q4 2022,All Sectors,13,39578,43.5,2.7,2.4,2025-10-21
Public administration,Q4 2022,Public Sector,13,39578,43.5,2.7,2.4,2025-10-21
Public administration,Q1 2023,All Sectors,5,8160,53.1,2.0,2.2,2025-10-21
Public administration,Q1 2023,Public Sector,5,8160,53.1,2.0,2.2,2025-10-21
Public administration,Q2 2023,All Sectors,8,183841,47.4,2.0,3.0,2025-10-21
Public administration,Q2 2023,Public Sector,8,183841,47.4,2.0,3.0,2025-10-21
Public administration,Q3 2023,All Sectors,14,33608,45.8,2.4,3.0,2025-10-21
Public administration,Q3 2023,Public Sector,14,33608,45.8,2.4,3.0,2025-10-21
Public administration,Q4 2023,All Sectors,8,38012,45.2,3.5,3.2,2025-10-21
Public administration,Q4 2023,Public Sector,8,38012,45.2,3.5,3.2,2025-10-21
Public administration,Q1 2024,All Sectors,6,29796,46.6,3.1,2.9,2025-10-21
Public administration,Q1 2024,Public Sector,6,29796,46.6,3.1,2.9,2025-10-21
Public administration,Q2 2024,All Sectors,7,35531,34.8,3.5,3.4,2025-10-21
Public administration,Q2 2024,Public Sector,7,35531,34.8,3.5,3.4,2025-10-21
Public administration,Q3 2024,All Sectors,7,35716,49.3,4.4,3.4,2025-10-21
Public administration,Q3 2024,Public Sector,7,35716,49.3,4.4,3.4,2025-10-21
Public administration,Q4 2024,All Sectors,10,25065,36.6,4.6,3.6,2025-10-21
Public administration,Q4 2024,Public Sector,10,25065,36.6,4.6,3.6,2025-10-21
Public administration,Q1 2025,All Sectors,4,20162,47.1,4.8,3.6,2025-10-21
Public administration,Q1 2025,Public Sector,4,20162,47.1,4.8,3.6,2025-10-21
Public administration,Q2 2025,All Sectors,4,12790,50.1,3.2,2.9,2025-10-21
Public administration,Q2 2025,Public Sector,4,12790,50.1,3.2,2.9,2025-10-21
All jurisdictions,Q3 2022,All Sectors,46,207945,47.3,2.1,1.9,2025-10-21
All jurisdictions,Q3 2022,Private Sector,17,54160,51.9,4.7,3.4,2025-10-21
All jurisdictions,Q3 2022,Public Sector,29,153785,45.6,1.1,1.4,2025-10-21
All jurisdictions,Q4 2022,All Sectors,44,246342,39.3,3.9,3.6,2025-10-21
All jurisdictions,Q4 2022,Private Sector,9,15408,46.9,4.6,3.7,2025-10-21
All jurisdictions,Q4 2022,Public Sector,35,230934,38.8,3.8,3.6,2025-10-21
All jurisdictions,Q1 2023,All Sectors,30,61655,42.6,3.8,3.4,2025-10-21
All jurisdictions,Q1 2023,Private Sector,10,26380,37.8,4.8,4.0,2025-10-21
All jurisdictions,Q1 2023,Public Sector,20,35275,46.2,3.0,3.0,2025-10-21
All jurisdictions,Q2 2023,All Sectors,51,308518,42.4,2.6,3.0,2025-10-21
All jurisdictions,Q2 2023,Private Sector,18,34841,30.4,6.8,4.9,2025-10-21
All jurisdictions,Q2 2023,Public Sector,33,273677,43.9,2.0,2.8,2025-10-21
All jurisdictions,Q3 2023,All Sectors,46,169307,37.5,5.4,4.3,2025-10-21
All jurisdictions,Q3 2023,Private Sector,14,24965,43.1,6.5,4.5,2025-10-21
All jurisdictions,Q3 2023,Public Sector,32,144342,36.5,5.2,4.2,2025-10-21
All jurisdictions,Q4 2023,All Sectors,32,180530,48.9,4.0,3.0,2025-10-21
All jurisdictions,Q4 2023,Private Sector,10,35496,54.2,7.4,3.7,2025-10-21
All jurisdictions,Q4 2023,Public Sector,22,145034,47.6,3.1,2.9,2025-10-21
All jurisdictions,Q1 2024,All Sectors,33,188927,45.9,3.0,2.6,2025-10-21
All jurisdictions,Q1 2024,Private Sector,8,21291,42.5,2.6,2.4,2025-10-21
All jurisdictions,Q1 2024,Public Sector,25,167636,46.3,3.1,2.6,2025-10-21
All jurisdictions,Q2 2024,All Sectors,56,653329,53.5,5.3,3.5,2025-10-21
All jurisdictions,Q2 2024,Private Sector,9,17020,28.5,4.9,4.2,2025-10-21
All jurisdictions,Q2 2024,Public Sector,47,636309,54.2,5.3,3.5,2025-10-21
All jurisdictions,Q3 2024,All Sectors,27,95429,42.8,4.1,3.3,2025-10-21
All jurisdictions,Q3 2024,Private Sector,8,13506,33.5,7.7,4.5,2025-10-21
All jurisdictions,Q3 2024,Public Sector,19,81923,44.3,3.5,3.1,2025-10-21
All jurisdictions,Q4 2024,All Sectors,29,177872,50.3,4.8,3.7,2025-10-21
All jurisdictions,Q4 2024,Private Sector,9,21097,53.3,3.0,3.5,2025-10-21
All jurisdictions,Q4 2024,Public Sector,20,156775,49.9,5.0,3.7,2025-10-21
All jurisdictions,Q1 2025,All Sectors,21,50994,49.7,4.2,3.4,2025-10-21
All jurisdictions,Q1 2025,Private Sector,8,10377,53.5,4.0,3.4,2025-10-21
All jurisdictions,Q1 2025,Public Sector,13,40617,48.7,4.2,3.4,2025-10-21
All jurisdictions,Q2 2025,All Sectors,26,202589,46.9,5.8,4.4,2025-10-21
All jurisdictions,Q2 2025,Private Sector,12,128621,47.6,7.2,5.1,2025-10-21
All jurisdictions,Q2 2025,Public Sector,14,73968,45.6,3.3,3.1,2025-10-21
Federal jurisdiction,Q3 2022,All Sectors,13,30144,49.2,3.5,3.0,2025-10-21
Federal jurisdiction,Q3 2022,Private Sector,8,24579,51.0,3.6,3.1,2025-10-21
Federal jurisdiction,Q3 2022,Public Sector,5,5565,41.0,3.3,2.7,2025-10-21
Federal jurisdiction,Q4 2022,All Sectors,6,9188,48.8,3.3,2.7,2025-10-21
Federal jurisdiction,Q4 2022,Private Sector,5,4688,49.5,3.0,2.7,2025-10-21
Federal jurisdiction,Q4 2022,Public Sector,1,4500,48.0,3.5,2.8,2025-10-21
Federal jurisdiction,Q1 2023,All Sectors,5,11340,55.9,1.3,2.6,2025-10-21
Federal jurisdiction,Q1 2023,Private Sector,4,9390,55.0,1.0,2.5,2025-10-21
Federal jurisdiction,Q1 2023,Public Sector,1,1950,60.0,2.8,2.9,2025-10-21
Federal jurisdiction,Q2 2023,All Sectors,15,189076,46.2,2.5,3.2,2025-10-21
Federal jurisdiction,Q2 2023,Private Sector,9,18021,29.8,7.4,4.5,2025-10-21
Federal jurisdiction,Q2 2023,Public Sector,6,171055,48.0,2.0,3.0,2025-10-21
Federal jurisdiction,Q3 2023,All Sectors,12,36336,46.5,3.0,3.7,2025-10-21
Federal jurisdiction,Q3 2023,Private Sector,8,15341,45.7,4.8,4.6,2025-10-21
Federal jurisdiction,Q3 2023,Public Sector,4,20995,47.0,1.7,3.0,2025-10-21
Federal jurisdiction,Q4 2023,All Sectors,4,26541,50.5,3.8,3.3,2025-10-21
Federal jurisdiction,Q4 2023,Private Sector,1,681,60.0,5.0,4.0,2025-10-21
Federal jurisdiction,Q4 2023,Public Sector,3,25860,50.2,3.8,3.2,2025-10-21
Federal jurisdiction,Q1 2024,All Sectors,6,14181,44.7,4.6,2.7,2025-10-21
Federal jurisdiction,Q1 2024,Private Sector,3,3500,50.4,4.9,3.3,2025-10-21
Federal jurisdiction,Q1 2024,Public Sector,3,10681,42.8,4.5,2.6,2025-10-21
Federal jurisdiction,Q2 2024,All Sectors,6,32460,23.5,4.1,4.1,2025-10-21
Federal jurisdiction,Q2 2024,Private Sector,5,13460,22.7,4.2,4.2,2025-10-21
Federal jurisdiction,Q2 2024,Public Sector,1,19000,24.0,4.0,4.0,2025-10-21
Federal jurisdiction,Q3 2024,All Sectors,4,10857,47.9,5.6,3.8,2025-10-21
Federal jurisdiction,Q3 2024,Private Sector,2,1205,54.0,12.7,4.8,2025-10-21
Federal jurisdiction,Q3 2024,Public Sector,2,9652,47.2,4.7,3.7,2025-10-21
Federal jurisdiction,Q4 2024,All Sectors,7,11704,46.8,4.7,3.2,2025-10-21
Federal jurisdiction,Q4 2024,Private Sector,3,3194,43.5,4.4,3.2,2025-10-21
Federal jurisdiction,Q4 2024,Public Sector,4,8510,48.0,4.8,3.2,2025-10-21
Federal jurisdiction,Q1 2025,All Sectors,6,13263,46.3,4.9,3.8,2025-10-21
Federal jurisdiction,Q1 2025,Private Sector,5,5593,44.0,5.2,3.9,2025-10-21
Federal jurisdiction,Q1 2025,Public Sector,1,7670,48.0,4.7,3.7,2025-10-21
Federal jurisdiction,Q2 2025,All Sectors,1,733,48.0,5.0,4.5,2025-10-21
Federal jurisdiction,Q2 2025,Private Sector,1,733,48.0,5.0,4.5,2025-10-21
Newfoundland and Labrador,Q4 2022,All Sectors,2,2200,48.0,4.1,1.8,2025-10-21
Newfoundland and Labrador,Q4 2022,Public Sector,2,2200,48.0,4.1,1.8,2025-10-21
Newfoundland and Labrador,Q1 2023,All Sectors,1,1330,60.0,0.0,2.4,2025-10-21
Newfoundland and Labrador,Q1 2023,Public Sector,1,1330,60.0,0.0,2.4,2025-10-21
Newfoundland and Labrador,Q3 2023,All Sectors,2,6550,48.0,2.0,3.8,2025-10-21
Newfoundland and Labrador,Q3 2023,Public Sector,2,6550,48.0,2.0,3.8,2025-10-21
Newfoundland and Labrador,Q4 2023,All Sectors,1,6500,48.0,2.0,2.5,2025-10-21
Newfoundland and Labrador,Q4 2023,Public Sector,1,6500,48.0,2.0,2.5,2025-10-21
Newfoundland and Labrador,Q1 2024,All Sectors,1,750,48.0,2.0,2.0,2025-10-21
Newfoundland and Labrador,Q1 2024,Public Sector,1,750,48.0,2.0,2.0,2025-10-21
Newfoundland and Labrador,Q2 2024,All Sectors,1,500,36.0,5.1,3.6,2025-10-21
Newfoundland and Labrador,Q2 2024,Private Sector,1,500,36.0,5.1,3.6,2025-10-21
Prince Edward Island,Q2 2023,All Sectors,1,2600,36.0,3.0,3.4,2025-10-21
Prince Edward Island,Q2 2023,Public Sector,1,2600,36.0,3.0,3.4,2025-10-21
Nova Scotia,Q3 2022,All Sectors,1,3500,36.0,1.5,2.2,2025-10-21
Nova Scotia,Q3 2022,Public Sector,1,3500,36.0,1.5,2.2,2025-10-21
Nova Scotia,Q4 2022,All Sectors,2,2104,43.9,1.3,4.6,2025-10-21
Nova Scotia,Q4 2022,Public Sector,2,2104,43.9,1.3,4.6,2025-10-21
Nova Scotia,Q1 2023,All Sectors,1,1000,36.0,1.5,2.2,2025-10-21
Nova Scotia,Q1 2023,Public Sector,1,1000,36.0,1.5,2.2,2025-10-21
Nova Scotia,Q2 2023,All Sectors,1,1180,44.0,1.5,1.8,2025-10-21
Nova Scotia,Q2 2023,Public Sector,1,1180,44.0,1.5,1.8,2025-10-21
Nova Scotia,Q3 2023,All Sectors,1,1000,36.0,3.0,2.7,2025-10-21
Nova Scotia,Q3 2023,Public Sector,1,1000,36.0,3.0,2.7,2025-10-21
Nova Scotia,Q2 2024,All Sectors,2,9842,38.3,2.5,2.6,2025-10-21
Nova Scotia,Q2 2024,Public Sector,2,9842,38.3,2.5,2.6,2025-10-21
Nova Scotia,Q4 2024,All Sectors,2,16870,24.0,5.1,4.1,2025-10-21
Nova Scotia,Q4 2024,Public Sector,2,16870,24.0,5.1,4.1,2025-10-21
Nova Scotia,Q2 2025,All Sectors,1,1180,24.0,5.6,3.8,2025-10-21
Nova Scotia,Q2 2025,Public Sector,1,1180,24.0,5.6,3.8,2025-10-21
New Brunswick,Q3 2023,All Sectors,1,8000,60.0,2.0,3.0,2025-10-21
New Brunswick,Q3 2023,Public Sector,1,8000,60.0,2.0,3.0,2025-10-21
New Brunswick,Q2 2024,All Sectors,1,730,44.0,2.0,1.7,2025-10-21
New Brunswick,Q2 2024,Public Sector,1,730,44.0,2.0,1.7,2025-10-21
Quebec,Q3 2022,All Sectors,5,45230,46.4,2.1,2.2,2025-10-21
Quebec,Q3 2022,Private Sector,2,16630,60.0,2.4,2.3,2025-10-21
Quebec,Q3 2022,Public Sector,3,28600,38.5,1.9,2.1,2025-10-21
Quebec,Q4 2022,All Sectors,6,12469,59.9,2.9,2.5,2025-10-21
Quebec,Q4 2022,Private Sector,2,2560,43.9,6.5,4.2,2025-10-21
Quebec,Q4 2022,Public Sector,4,9909,64.1,2.0,2.1,2025-10-21
Quebec,Q1 2023,All Sectors,2,2201,56.1,7.7,3.9,2025-10-21
Quebec,Q1 2023,Public Sector,2,2201,56.1,7.7,3.9,2025-10-21
Quebec,Q2 2023,All Sectors,3,9371,46.4,2.5,2.0,2025-10-21
Quebec,Q2 2023,Private Sector,1,1554,69.8,4.2,2.0,2025-10-21
Quebec,Q2 2023,Public Sector,2,7817,41.8,2.2,1.9,2025-10-21
Quebec,Q3 2023,All Sectors,3,2965,47.9,4.7,4.3,2025-10-21
Quebec,Q3 2023,Private Sector,1,515,60.0,6.5,3.9,2025-10-21
Quebec,Q3 2023,Public Sector,2,2450,45.3,4.3,4.4,2025-10-21
Quebec,Q4 2023,All Sectors,2,2225,66.6,10.0,3.4,2025-10-21
Quebec,Q4 2023,Public Sector,2,2225,66.6,10.0,3.4,2025-10-21
Quebec,Q1 2024,All Sectors,1,2017,36.0,4.8,3.7,2025-10-21
Quebec,Q1 2024,Public Sector,1,2017,36.0,4.8,3.7,2025-10-21
Quebec,Q2 2024,All Sectors,27,488367,60.0,6.0,3.6,2025-10-21
Quebec,Q2 2024,Private Sector,1,1300,60.0,8.0,4.6,2025-10-21
Quebec,Q2 2024,Public Sector,26,487067,60.0,6.0,3.6,2025-10-21
Quebec,Q3 2024,All Sectors,2,7700,68.9,5.5,3.8,2025-10-21
Quebec,Q3 2024,Public Sector,2,7700,68.9,5.5,3.8,2025-10-21
Quebec,Q4 2024,All Sectors,4,89929,60.6,5.6,3.6,2025-10-21
Quebec,Q4 2024,Private Sector,3,8256,66.7,2.0,4.0,2025-10-21
Quebec,Q4 2024,Public Sector,1,81673,60.0,6.0,3.6,2025-10-21
Quebec,Q1 2025,All Sectors,2,5513,70.8,5.7,3.2,2025-10-21
Quebec,Q1 2025,Public Sector,2,5513,70.8,5.7,3.2,2025-10-21
Quebec,Q2 2025,All Sectors,8,115948,49.1,7.6,5.3,2025-10-21
Quebec,Q2 2025,Private Sector,4,106088,48.1,8.0,5.5,2025-10-21
Quebec,Q2 2025,Public Sector,4,9860,60.0,3.3,3.0,2025-10-21
Ontario,Q3 2022,All Sectors,8,29313,39.8,3.0,1.9,2025-10-21
Ontario,Q3 2022,Private Sector,4,6940,47.8,8.9,4.8,2025-10-21
Ontario,Q3 2022,Public Sector,4,22373,37.3,1.2,1.1,2025-10-21
Ontario,Q4 2022,All Sectors,11,133244,37.4,4.3,3.9,2025-10-21
Ontario,Q4 2022,Private Sector,1,7370,48.0,4.1,3.9,2025-10-21
Ontario,Q4 2022,Public Sector,10,125874,36.8,4.3,3.9,2025-10-21
Ontario,Q1 2023,All Sectors,6,8041,48.5,2.4,2.4,2025-10-21
Ontario,Q1 2023,Private Sector,2,1246,36.0,4.7,4.1,2025-10-21
Ontario,Q1 2023,Public Sector,4,6795,50.8,2.0,2.1,2025-10-21
Ontario,Q2 2023,All Sectors,10,74425,35.5,2.2,2.5,2025-10-21
Ontario,Q2 2023,Private Sector,2,1764,42.8,4.1,3.1,2025-10-21
Ontario,Q2 2023,Public Sector,8,72661,35.4,2.1,2.5,2025-10-21
Ontario,Q3 2023,All Sectors,11,88992,27.7,7.6,5.1,2025-10-21
Ontario,Q3 2023,Private Sector,2,6975,36.1,9.2,5.0,2025-10-21
Ontario,Q3 2023,Public Sector,9,82017,26.9,7.4,5.1,2025-10-21
Ontario,Q4 2023,All Sectors,13,120978,45.9,4.4,3.3,2025-10-21
Ontario,Q4 2023,Private Sector,6,23779,44.4,9.4,4.7,2025-10-21
Ontario,Q4 2023,Public Sector,7,97199,46.3,3.1,3.0,2025-10-21
Ontario,Q1 2024,All Sectors,10,109113,45.7,3.8,3.0,2025-10-21
Ontario,Q1 2024,Private Sector,2,3522,28.5,4.8,3.6,2025-10-21
Ontario,Q1 2024,Public Sector,8,105591,46.2,3.7,3.0,2025-10-21
Ontario,Q2 2024,All Sectors,11,92820,33.9,3.5,3.2,2025-10-21
Ontario,Q2 2024,Private Sector,1,740,48.0,10.8,4.1,2025-10-21
Ontario,Q2 2024,Public Sector,10,92080,33.8,3.5,3.2,2025-10-21
Ontario,Q3 2024,All Sectors,14,43363,36.4,4.4,3.5,2025-10-21
Ontario,Q3 2024,Private Sector,4,9311,30.0,7.3,5.1,2025-10-21
Ontario,Q3 2024,Public Sector,10,34052,38.1,3.6,3.1,2025-10-21
Ontario,Q4 2024,All Sectors,6,18287,35.9,3.9,3.5,2025-10-21
Ontario,Q4 2024,Public Sector,6,18287,35.9,3.9,3.5,2025-10-21
Ontario,Q1 2025,All Sectors,4,11467,46.1,4.1,3.5,2025-10-21
Ontario,Q1 2025,Public Sector,4,11467,46.1,4.1,3.5,2025-10-21
Ontario,Q2 2025,All Sectors,4,6021,32.8,6.1,6.3,2025-10-21
Ontario,Q2 2025,Private Sector,1,1606,24.0,10.8,10.2,2025-10-21
Ontario,Q2 2025,Public Sector,3,4415,36.0,4.3,4.9,2025-10-21
Manitoba,Q3 2022,All Sectors,5,29680,59.4,1.8,1.4,2025-10-21
Manitoba,Q3 2022,Public Sector,5,29680,59.4,1.8,1.4,2025-10-21
Manitoba,Q4 2022,All Sectors,1,4600,48.0,1.7,2.6,2025-10-21
Manitoba,Q4 2022,Public Sector,1,4600,48.0,1.7,2.6,2025-10-21
Manitoba,Q1 2023,All Sectors,1,2600,83.7,0.0,0.9,2025-10-21
